Frequency (Hz)	Level (dB)
2052.734375	-50.732834
2053.710938	-50.708538
2054.687500	-51.650433
2055.664062	-51.560329
2056.640625	-48.984634
2057.617188	-50.041447
2058.593750	-50.830303
2059.570312	-50.954266
2060.546875	-50.790905
2061.523438	-50.276569
2062.500000	-49.356358
2063.476562	-51.381599
2064.453125	-51.348949
2065.429688	-50.705147
2066.406250	-51.448277
2067.382812	-50.386284
2068.359375	-50.058418
2069.335938	-49.884247
2070.312500	-50.423000
2071.289062	-50.608334
2072.265625	-50.242870
2073.242188	-48.887783
2074.218750	-50.190071
2075.195312	-49.681839
2076.171875	-49.424259
2077.148438	-51.955257
2078.125000	-49.753925
2079.101562	-51.067974
2080.078125	-50.145157
2081.054688	-50.925537
2082.031250	-49.242699
2083.007812	-50.131458
2083.984375	-48.921833
2084.960938	-49.737782
2085.937500	-50.573795
2086.914062	-50.009701
2087.890625	-49.437267
2088.867188	-49.125759
2089.843750	-49.606846
2090.820312	-48.805729
2091.796875	-48.721363
2092.773438	-48.790668
2093.750000	-49.771370
2094.726562	-50.280628
2095.703125	-49.835739
2096.679688	-49.530937
2097.656250	-49.998104
2098.632812	-48.699589
2099.609375	-48.594875
2100.585938	-50.090446
2101.562500	-49.486221
2102.539062	-48.516296
2103.515625	-49.111374
2104.492188	-48.819382
2105.468750	-48.682076
2106.445312	-50.154469
2107.421875	-50.067734
2108.398438	-49.542019
2109.375000	-49.314079
2110.351562	-49.477306
2111.328125	-50.152393
2112.304688	-49.351746
2113.281250	-49.583405
2114.257812	-50.041264
2115.234375	-49.440903
2116.210938	-48.751602
2117.187500	-51.140045
2118.164062	-49.967033
2119.140625	-48.392647
2120.117188	-50.367413
2121.093750	-48.902321
2122.070312	-50.241474
2123.046875	-49.923790
2124.023438	-48.712425
2125.000000	-49.846859
2125.976562	-49.097240
2126.953125	-51.350880
2127.929688	-50.889881
2128.906250	-49.103252
2129.882812	-50.901108
2130.859375	-51.506035
2131.835938	-50.525448
2132.812500	-50.532845
2133.789062	-51.525124
2134.765625	-51.189507
2135.742188	-49.547268
2136.718750	-50.930248
2137.695312	-50.755497
2138.671875	-50.905941
2139.648438	-52.619442
2140.625000	-51.666435
2141.601562	-51.902412
2142.578125	-51.445770
2143.554688	-51.559982
2144.531250	-52.068855
2145.507812	-51.887253
2146.484375	-50.514359
2147.460938	-51.262936
2148.437500	-51.081745
2149.414062	-51.426250
2150.390625	-50.313480
2151.367188	-52.068348
2152.343750	-52.242004
2153.320312	-51.158352
2154.296875	-53.241955
2155.273438	-51.535126
2156.250000	-51.476116
2157.226562	-51.559574
2158.203125	-51.853291
2159.179688	-53.209755
2160.156250	-53.455051
2161.132812	-53.425533
2162.109375	-51.414368
2163.085938	-52.238678
2164.062500	-51.286022
2165.039062	-52.104057
2166.015625	-53.014709
2166.992188	-52.262894
2167.968750	-52.528133
2168.945312	-52.066925
2169.921875	-51.498177
2170.898438	-52.846130
2171.875000	-52.303585
2172.851562	-52.197750
2173.828125	-51.065876
2174.804688	-52.985405
2175.781250	-54.117355
2176.757812	-53.377506
2177.734375	-52.320576
2178.710938	-54.146069
2179.687500	-53.469685
2180.664062	-54.557205
2181.640625	-53.336868
2182.617188	-53.208836
2183.593750	-52.598869
2184.570312	-52.533321
2185.546875	-52.923302
2186.523438	-53.622883
2187.500000	-54.246029
2188.476562	-52.621986
2189.453125	-52.296829
2190.429688	-54.675068
2191.406250	-54.145401
2192.382812	-53.641518
2193.359375	-52.980122
2194.335938	-54.402046
2195.312500	-54.343506
2196.289062	-53.228931
2197.265625	-53.282719
2198.242188	-53.033924
2199.218750	-52.432220
2200.195312	-53.881805
2201.171875	-53.022560
2202.148438	-53.766495
2203.125000	-53.732586
2204.101562	-53.241989
2205.078125	-53.328705
2206.054688	-53.619572
2207.031250	-54.656895
2208.007812	-54.384338
2208.984375	-53.178608
2209.960938	-53.207546
2210.937500	-53.926693
2211.914062	-54.076241
2212.890625	-53.434757
2213.867188	-53.264523
2214.843750	-53.794041
2215.820312	-53.495159
2216.796875	-53.346050
2217.773438	-53.485703
2218.750000	-53.362442
2219.726562	-53.302525
2220.703125	-53.448753
2221.679688	-54.108437
2222.656250	-53.037086
2223.632812	-52.532761
2224.609375	-54.209267
2225.585938	-54.570957
2226.562500	-52.804199
2227.539062	-53.720558
2228.515625	-53.636337
2229.492188	-53.486187
2230.468750	-53.761978
2231.445312	-54.922382
2232.421875	-54.108299
2233.398438	-53.258408
2234.375000	-54.181175
2235.351562	-54.139084
2236.328125	-54.587063
2237.304688	-53.291077
2238.281250	-53.441307
2239.257812	-53.627617
2240.234375	-54.064972
2241.210938	-53.857491
2242.187500	-54.672039
2243.164062	-53.020020
2244.140625	-53.886616
2245.117188	-54.261299
2246.093750	-54.602722
2247.070312	-53.179684
2248.046875	-54.363998
2249.023438	-54.192959
2250.000000	-53.246468
2250.976562	-52.410778
2251.953125	-53.024105
2252.929688	-54.710159
2253.906250	-53.547245
2254.882812	-54.700500
2255.859375	-53.160854
2256.835938	-53.490997
2257.812500	-54.528992
2258.789062	-54.632477
2259.765625	-53.640778
2260.742188	-54.500488
2261.718750	-53.164604
2262.695312	-53.874092
2263.671875	-54.120453
2264.648438	-53.066715
2265.625000	-52.663746
2266.601562	-53.907425
2267.578125	-53.060177
2268.554688	-53.449242
2269.531250	-52.664558
2270.507812	-53.385738
2271.484375	-53.713242
2272.460938	-52.884212
2273.437500	-53.478294
2274.414062	-53.454983
2275.390625	-53.741032
2276.367188	-53.476196
2277.343750	-53.903542
2278.320312	-52.800583
2279.296875	-52.291176
2280.273438	-53.298561
2281.250000	-54.113060
2282.226562	-54.012821
2283.203125	-53.078133
2284.179688	-52.864311
2285.156250	-54.936451
2286.132812	-52.471420
2287.109375	-52.836971
2288.085938	-52.725334
2289.062500	-52.827141
2290.039062	-53.132034
2291.015625	-52.869499
2291.992188	-51.544468
2292.968750	-52.071106
2293.945312	-52.289581
2294.921875	-53.163994
2295.898438	-52.810921
2296.875000	-52.708530
2297.851562	-51.533054
2298.828125	-53.105900
2299.804688	-52.163017
2300.781250	-52.077076
2301.757812	-51.529202
2302.734375	-51.374664
2303.710938	-51.744423
2304.687500	-51.161530
2305.664062	-53.102306
2306.640625	-52.390503
2307.617188	-51.960094
2308.593750	-51.452267
2309.570312	-51.580345
2310.546875	-50.119606
2311.523438	-51.769958
2312.500000	-51.223190
2313.476562	-51.723808
2314.453125	-51.383812
2315.429688	-51.131149
2316.406250	-50.394920
2317.382812	-51.929523
2318.359375	-52.690544
2319.335938	-50.684357
2320.312500	-50.958103
2321.289062	-50.776608
2322.265625	-50.244682
2323.242188	-51.000256
2324.218750	-50.208931
2325.195312	-51.413834
2326.171875	-50.653915
2327.148438	-49.975975
2328.125000	-49.078064
2329.101562	-50.675465
2330.078125	-49.557480
2331.054688	-48.830189
2332.031250	-49.187752
2333.007812	-50.595100
2333.984375	-49.929207
2334.960938	-50.552876
2335.937500	-49.998295
2336.914062	-50.999584
2337.890625	-50.272522
2338.867188	-49.107101
2339.843750	-48.763504
2340.820312	-49.465626
2341.796875	-49.664410
2342.773438	-49.669655
2343.750000	-49.779594
2344.726562	-48.647087
2345.703125	-49.045147
2346.679688	-47.658466
2347.656250	-49.036934
2348.632812	-50.278412
2349.609375	-49.778618
2350.585938	-49.739410
2351.562500	-48.241673
2352.539062	-48.036964
2353.515625	-49.668186
2354.492188	-48.276161
2355.468750	-48.981010
2356.445312	-48.806217
2357.421875	-48.192249
2358.398438	-48.911720
2359.375000	-49.183590
2360.351562	-48.959057
2361.328125	-48.899723
2362.304688	-48.872955
2363.281250	-48.565926
2364.257812	-48.515896
2365.234375	-47.610180
2366.210938	-48.828514
2367.187500	-48.130821
2368.164062	-47.845135
2369.140625	-48.304722
2370.117188	-47.979275
2371.093750	-47.584614
2372.070312	-48.850220
2373.046875	-48.882515
2374.023438	-47.654678
2375.000000	-48.366711
2375.976562	-48.235256
2376.953125	-49.568584
2377.929688	-48.878529
2378.906250	-48.316048
2379.882812	-49.860638
2380.859375	-48.227821
2381.835938	-49.029766
2382.812500	-48.588741
2383.789062	-49.257359
2384.765625	-48.634666
2385.742188	-48.691357
2386.718750	-48.216335
2387.695312	-49.205795
2388.671875	-50.196812
2389.648438	-49.085155
2390.625000	-49.795582
2391.601562	-48.504398
2392.578125	-48.161480
2393.554688	-48.105598
2394.531250	-48.963318
2395.507812	-49.362606
2396.484375	-48.903210
2397.460938	-48.181438
2398.437500	-48.786549
2399.414062	-50.113979
2400.390625	-49.294502
2401.367188	-49.171127
2402.343750	-49.448624
2403.320312	-49.110836
2404.296875	-48.638161
2405.273438	-50.088951
2406.250000	-50.596245
2407.226562	-48.977978
2408.203125	-50.939480
2409.179688	-51.437054
2410.156250	-50.917423
2411.132812	-50.004280
2412.109375	-49.461411
2413.085938	-50.513538
2414.062500	-49.370052
2415.039062	-49.792374
2416.015625	-49.312534
2416.992188	-50.189598
2417.968750	-50.341682
2418.945312	-50.077084
2419.921875	-50.836956
2420.898438	-49.850632
2421.875000	-50.732555
2422.851562	-51.844700
2423.828125	-51.711143
2424.804688	-50.458202
2425.781250	-50.518864
2426.757812	-52.499714
2427.734375	-51.024349
2428.710938	-52.182968
2429.687500	-50.772816
2430.664062	-50.842354
2431.640625	-51.216877
2432.617188	-51.584377
2433.593750	-51.996384
2434.570312	-52.298847
2435.546875	-52.646519
2436.523438	-52.185337
2437.500000	-53.263912
2438.476562	-52.138874
2439.453125	-51.624699
2440.429688	-54.042484
2441.406250	-52.292042
2442.382812	-52.999481
2443.359375	-53.060993
2444.335938	-52.575359
2445.312500	-52.994408
2446.289062	-53.229160
2447.265625	-52.637489
2448.242188	-52.635483
2449.218750	-53.142838
2450.195312	-52.667770
2451.171875	-52.032387
2452.148438	-51.635201
2453.125000	-52.052387
2454.101562	-52.873772
2455.078125	-52.879745
2456.054688	-53.714878
2457.031250	-52.122929
2458.007812	-52.323215
2458.984375	-54.309361
2459.960938	-52.916939
2460.937500	-53.395599
2461.914062	-52.639683
2462.890625	-52.827545
2463.867188	-52.424370
2464.843750	-52.241253
2465.820312	-53.732281
2466.796875	-52.643818
2467.773438	-54.445740
2468.750000	-54.160259
2469.726562	-54.463913
2470.703125	-53.824715
2471.679688	-54.274860
2472.656250	-54.771217
2473.632812	-52.338093
2474.609375	-54.742767
2475.585938	-54.559292
2476.562500	-52.930717
2477.539062	-54.712215
2478.515625	-54.004768
2479.492188	-53.832954
2480.468750	-53.772697
2481.445312	-54.088718
2482.421875	-53.788162
2483.398438	-54.101749
2484.375000	-54.319462
2485.351562	-54.063599
2486.328125	-52.990742
2487.304688	-53.133301
2488.281250	-54.286007
2489.257812	-53.325985
2490.234375	-53.181667
2491.210938	-53.835896
2492.187500	-54.222111
2493.164062	-54.175632
2494.140625	-52.946747
2495.117188	-54.418396
2496.093750	-54.020668
2497.070312	-53.312733
2498.046875	-53.992241
2499.023438	-54.174076
2500.000000	-54.636395
2500.976562	-53.153778
2501.953125	-54.358982
2502.929688	-54.226521
2503.906250	-54.413704
2504.882812	-53.752956
2505.859375	-54.880932
2506.835938	-54.393871
2507.812500	-53.929302
2508.789062	-54.935848
2509.765625	-54.674618
2510.742188	-54.767525
2511.718750	-54.128685
2512.695312	-52.968784
2513.671875	-54.469219
2514.648438	-54.628532
2515.625000	-54.180630
2516.601562	-53.955677
2517.578125	-53.578217
2518.554688	-53.447113
2519.531250	-54.671101
2520.507812	-54.133999
2521.484375	-54.825214
2522.460938	-54.230766
2523.437500	-54.440269
2524.414062	-53.728989
2525.390625	-53.966801
2526.367188	-53.721283
2527.343750	-53.909855
2528.320312	-52.829102
2529.296875	-52.913231
2530.273438	-54.228390
2531.250000	-53.731224
2532.226562	-52.784634
2533.203125	-53.568043
2534.179688	-55.044567
2535.156250	-55.051624
2536.132812	-53.831509
2537.109375	-54.504791
2538.085938	-52.998486
2539.062500	-53.164341
2540.039062	-54.994312
2541.015625	-52.652187
2541.992188	-53.918968
2542.968750	-52.825211
2543.945312	-52.772850
2544.921875	-54.363819
2545.898438	-53.844124
2546.875000	-52.728127
2547.851562	-53.187599
2548.828125	-53.104698
2549.804688	-51.894882
2550.781250	-51.701942
2551.757812	-52.756744
2552.734375	-52.815556
2553.710938	-51.066772
2554.687500	-52.930161
2555.664062	-54.978004
2556.640625	-52.719296
2557.617188	-52.424519
2558.593750	-51.707420
2559.570312	-52.659084
2560.546875	-52.169415
2561.523438	-53.271729
2562.500000	-53.708927
2563.476562	-52.518101
2564.453125	-50.728920
2565.429688	-52.159573
2566.406250	-53.082333
2567.382812	-51.753124
2568.359375	-51.952709
2569.335938	-51.426376
2570.312500	-51.596706
2571.289062	-50.803379
2572.265625	-51.771355
2573.242188	-52.034500
2574.218750	-51.301430
2575.195312	-51.497330
2576.171875	-50.639568
2577.148438	-50.414345
2578.125000	-49.693821
2579.101562	-51.088348
2580.078125	-50.235104
2581.054688	-50.404976
2582.031250	-50.999332
2583.007812	-50.940228
2583.984375	-50.861168
2584.960938	-50.117149
2585.937500	-51.514912
2586.914062	-50.338997
2587.890625	-49.062580
2588.867188	-50.321690
2589.843750	-50.714867
2590.820312	-49.666817
2591.796875	-48.368576
2592.773438	-50.223339
2593.750000	-48.606583
2594.726562	-50.735176
2595.703125	-50.278763
2596.679688	-49.157257
2597.656250	-47.919353
2598.632812	-47.612232
2599.609375	-48.892826
2600.585938	-48.589581
2601.562500	-49.453896
2602.539062	-48.952770
2603.515625	-47.952194
2604.492188	-49.739342
2605.468750	-48.736404
2606.445312	-46.700378
2607.421875	-48.463997
2608.398438	-46.083771
2609.375000	-47.156109
2610.351562	-47.249237
2611.328125	-48.116276
2612.304688	-47.873577
2613.281250	-46.400410
2614.257812	-47.604527
2615.234375	-47.157265
2616.210938	-46.862659
2617.187500	-48.233860
2618.164062	-46.426502
2619.140625	-46.002529
2620.117188	-46.531448
2621.093750	-45.875401
2622.070312	-47.673847
2623.046875	-47.420097
2624.023438	-46.783600
2625.000000	-46.629986
2625.976562	-46.070358
2626.953125	-46.898567
2627.929688	-45.851494
2628.906250	-46.288021
2629.882812	-46.111710
2630.859375	-44.672249
2631.835938	-45.486057
2632.812500	-45.653107
2633.789062	-46.247639
2634.765625	-47.257343
2635.742188	-46.558773
2636.718750	-46.372478
2637.695312	-47.078800
2638.671875	-46.751549
2639.648438	-45.471546
2640.625000	-46.440010
2641.601562	-45.705963
2642.578125	-46.240021
2643.554688	-45.761902
2644.531250	-44.904259
2645.507812	-45.630505
2646.484375	-47.078926
2647.460938	-45.157261
2648.437500	-46.235794
2649.414062	-46.256840
2650.390625	-45.770882
2651.367188	-46.940926
2652.343750	-45.881287
2653.320312	-48.071629
2654.296875	-48.018398
2655.273438	-46.715202
2656.250000	-45.674271
2657.226562	-46.820423
2658.203125	-46.674164
2659.179688	-47.104969
2660.156250	-47.474091
2661.132812	-47.825607
2662.109375	-48.451996
2663.085938	-48.831062
2664.062500	-49.952938
2665.039062	-47.599651
2666.015625	-49.051720
2666.992188	-48.985222
2667.968750	-47.394367
2668.945312	-47.917648
2669.921875	-49.005932
2670.898438	-49.376045
2671.875000	-48.296387
2672.851562	-48.850975
2673.828125	-50.299770
2674.804688	-49.237011
2675.781250	-49.922863
2676.757812	-50.513737
2677.734375	-50.623241
2678.710938	-49.446743
2679.687500	-50.162548
2680.664062	-49.826515
2681.640625	-50.207661
2682.617188	-50.702770
2683.593750	-50.299377
2684.570312	-51.077343
2685.546875	-52.385300
2686.523438	-52.108372
2687.500000	-49.903389
2688.476562	-51.294086
2689.453125	-51.229977
2690.429688	-52.040970
2691.406250	-51.548954
2692.382812	-51.387760
2693.359375	-51.176369
2694.335938	-52.538681
2695.312500	-51.460670
2696.289062	-51.410694
2697.265625	-51.082821
2698.242188	-51.036221
2699.218750	-51.566391
2700.195312	-52.203732
2701.171875	-51.633663
2702.148438	-52.005833
2703.125000	-50.863827
2704.101562	-52.293800
2705.078125	-52.478298
2706.054688	-51.156353
2707.031250	-52.660435
2708.007812	-51.860073
2708.984375	-50.957138
2709.960938	-52.390339
2710.937500	-52.099586
2711.914062	-53.329983
2712.890625	-52.974201
2713.867188	-53.095043
2714.843750	-53.296650
2715.820312	-52.422855
2716.796875	-52.107883
2717.773438	-53.162170
2718.750000	-53.092381
2719.726562	-53.494465
2720.703125	-52.399055
2721.679688	-53.313313
2722.656250	-52.402905
2723.632812	-55.087414
2724.609375	-52.642151
2725.585938	-53.433559
2726.562500	-52.645607
2727.539062	-52.752460
2728.515625	-53.154259
2729.492188	-53.242443
2730.468750	-53.087063
2731.445312	-53.876968
2732.421875	-54.731274
2733.398438	-54.413277
2734.375000	-53.266132
2735.351562	-53.516331
2736.328125	-53.820152
2737.304688	-53.792988
2738.281250	-53.130329
2739.257812	-53.574493
2740.234375	-53.724861
2741.210938	-54.554756
2742.187500	-55.441326
2743.164062	-53.968269
2744.140625	-54.180691
2745.117188	-52.469345
2746.093750	-53.890148
2747.070312	-54.676880
2748.046875	-54.421795
2749.023438	-53.616081
2750.000000	-53.515045
2750.976562	-54.647362
2751.953125	-53.531227
2752.929688	-53.194489
2753.906250	-54.631084
2754.882812	-53.362392
2755.859375	-54.612041
2756.835938	-54.277935
2757.812500	-53.708458
2758.789062	-52.463078
2759.765625	-53.954292
2760.742188	-53.425793
2761.718750	-53.090717
2762.695312	-53.324371
2763.671875	-53.648888
2764.648438	-54.615513
2765.625000	-53.496735
2766.601562	-54.432602
2767.578125	-52.795078
2768.554688	-54.198326
2769.531250	-54.189034
2770.507812	-53.389885
2771.484375	-52.680717
2772.460938	-54.628517
2773.437500	-55.234020
2774.414062	-53.837254
2775.390625	-53.447445
2776.367188	-53.542011
2777.343750	-53.730274
2778.320312	-53.799809
2779.296875	-54.157902
2780.273438	-55.178429
2781.250000	-54.825066
2782.226562	-53.681278
2783.203125	-54.838863
2784.179688	-54.269176
2785.156250	-54.254463
2786.132812	-53.932625
2787.109375	-54.715225
2788.085938	-53.996437
2789.062500	-56.011078
2790.039062	-53.749161
2791.015625	-53.649075
2791.992188	-54.100746
2792.968750	-53.979725
2793.945312	-53.311092
2794.921875	-53.216389
2795.898438	-53.161526
2796.875000	-54.346748
2797.851562	-53.611046
2798.828125	-53.924938
2799.804688	-53.442192
2800.781250	-53.523659
2801.757812	-53.606995
2802.734375	-53.137089
2803.710938	-53.999744
2804.687500	-54.366158
2805.664062	-53.474354
2806.640625	-52.089603
2807.617188	-51.900951
2808.593750	-53.096767
2809.570312	-53.430332
2810.546875	-53.992821
2811.523438	-53.591221
2812.500000	-53.423058
2813.476562	-52.792870
2814.453125	-52.483353
2815.429688	-52.275360
2816.406250	-52.366863
2817.382812	-52.281898
2818.359375	-51.639084
2819.335938	-51.071560
2820.312500	-50.860863
2821.289062	-52.032085
2822.265625	-51.698215
2823.242188	-50.656601
2824.218750	-50.814213
2825.195312	-51.834686
2826.171875	-51.479202
2827.148438	-52.244701
2828.125000	-51.215710
2829.101562	-50.993008
2830.078125	-52.222225
2831.054688	-49.998955
2832.031250	-50.032639
2833.007812	-50.457310
2833.984375	-50.630226
2834.960938	-51.552200
2835.937500	-50.635082
2836.914062	-50.434166
2837.890625	-51.115139
2838.867188	-51.517815
2839.843750	-50.339836
2840.820312	-50.045166
2841.796875	-49.005814
2842.773438	-50.155602
2843.750000	-49.968052
2844.726562	-50.219910
2845.703125	-49.394455
2846.679688	-48.658394
2847.656250	-49.756115
2848.632812	-49.120548
2849.609375	-48.805180
2850.585938	-48.291203
2851.562500	-49.470909
2852.539062	-48.970768
2853.515625	-48.634583
2854.492188	-49.260036
2855.468750	-47.465115
2856.445312	-47.510651
2857.421875	-49.308105
2858.398438	-47.931885
2859.375000	-48.685528
2860.351562	-48.563313
2861.328125	-47.149578
2862.304688	-48.033375
2863.281250	-47.742641
2864.257812	-45.954220
2865.234375	-46.279465
2866.210938	-47.379295
2867.187500	-47.070095
2868.164062	-45.527210
2869.140625	-45.953770
2870.117188	-46.030647
2871.093750	-45.638802
2872.070312	-46.306236
2873.046875	-45.234558
2874.023438	-45.519951
2875.000000	-45.674194
2875.976562	-45.632454
2876.953125	-45.920094
2877.929688	-45.352398
2878.906250	-43.854416
2879.882812	-45.650955
2880.859375	-44.585083
2881.835938	-44.061035
2882.812500	-43.768040
2883.789062	-44.289600
2884.765625	-44.832474
2885.742188	-44.495029
2886.718750	-43.857666
2887.695312	-43.541794
2888.671875	-43.930252
2889.648438	-44.183327
2890.625000	-44.389248
2891.601562	-45.304718
2892.578125	-44.576717
2893.554688	-43.946022
2894.531250	-43.659050
2895.507812	-44.549824
2896.484375	-44.691135
2897.460938	-44.457001
2898.437500	-43.802834
2899.414062	-43.254581
2900.390625	-43.374088
2901.367188	-44.129902
2902.343750	-44.435600
2903.320312	-44.342445
2904.296875	-45.683987
2905.273438	-45.760345
2906.250000	-44.897144
2907.226562	-44.688694
2908.203125	-44.580841
2909.179688	-45.555676
2910.156250	-47.706432
2911.132812	-45.945648
2912.109375	-45.066967
2913.085938	-46.524715
2914.062500	-46.494488
2915.039062	-47.082363
2916.015625	-47.302139
2916.992188	-47.043076
2917.968750	-46.007252
2918.945312	-46.824650
2919.921875	-46.870220
2920.898438	-46.485153
2921.875000	-46.758404
2922.851562	-48.640362
2923.828125	-48.300049
2924.804688	-47.514183
2925.781250	-46.673527
2926.757812	-47.421494
2927.734375	-48.093136
2928.710938	-48.965054
2929.687500	-48.672459
2930.664062	-48.375996
2931.640625	-50.381180
2932.617188	-49.524357
2933.593750	-49.424019
2934.570312	-48.363300
2935.546875	-49.610020
2936.523438	-49.182243
2937.500000	-48.469364
2938.476562	-49.981888
2939.453125	-48.414478
2940.429688	-49.565830
2941.406250	-48.982796
2942.382812	-49.737923
2943.359375	-49.098095
2944.335938	-49.393040
2945.312500	-50.039577
2946.289062	-49.320122
2947.265625	-50.144146
2948.242188	-51.093174
2949.218750	-50.291164
2950.195312	-50.840729
2951.171875	-49.915340
2952.148438	-50.856323
2953.125000	-50.478252
2954.101562	-49.840309
2955.078125	-51.501011
2956.054688	-50.806377
2957.031250	-51.413921
2958.007812	-51.373268
2958.984375	-51.258904
2959.960938	-52.270111
2960.937500	-50.428413
2961.914062	-51.267021
2962.890625	-52.070766
2963.867188	-51.583588
2964.843750	-51.503021
2965.820312	-51.647484
2966.796875	-51.984150
2967.773438	-52.394753
2968.750000	-51.964352
2969.726562	-52.671272
2970.703125	-53.373158
2971.679688	-52.348938
2972.656250	-52.616787
2973.632812	-53.193008
2974.609375	-53.570927
2975.585938	-51.976330
2976.562500	-51.776302
2977.539062	-52.763161
2978.515625	-52.563381
2979.492188	-52.198868
2980.468750	-54.000435
2981.445312	-51.983627
2982.421875	-52.655750
2983.398438	-52.726387
2984.375000	-53.299828
2985.351562	-54.034641
2986.328125	-53.444603
2987.304688	-53.543594
2988.281250	-52.595501
2989.257812	-53.637081
2990.234375	-54.404327
2991.210938	-53.539013
2992.187500	-52.349613
2993.164062	-52.784821
2994.140625	-53.493259
2995.117188	-53.856728
2996.093750	-54.700577
2997.070312	-53.419575
2998.046875	-54.586781
2999.023438	-54.246304
3000.000000	-53.287460
3000.976562	-52.965572
3001.953125	-53.617817
3002.929688	-54.446316
3003.906250	-53.440559
3004.882812	-54.216721
3005.859375	-53.235764
3006.835938	-51.787991
3007.812500	-54.527905
3008.789062	-53.533443
3009.765625	-53.643456
3010.742188	-53.295242
3011.718750	-53.015614
3012.695312	-53.942520
3013.671875	-53.815342
3014.648438	-54.051781
3015.625000	-54.392544
3016.601562	-54.193184
3017.578125	-53.383125
3018.554688	-53.547821
3019.531250	-53.444111
3020.507812	-54.536034
3021.484375	-54.682011
3022.460938	-53.906845
3023.437500	-54.363091
3024.414062	-53.318645
3025.390625	-55.018963
3026.367188	-53.631790
3027.343750	-54.288624
3028.320312	-53.053379
3029.296875	-54.135063
3030.273438	-53.684563
3031.250000	-54.064381
3032.226562	-54.470448
3033.203125	-54.619801
3034.179688	-54.066624
3035.156250	-53.102852
3036.132812	-54.021248
3037.109375	-53.197556
3038.085938	-53.770496
3039.062500	-53.684212
3040.039062	-53.027691
3041.015625	-53.147873
3041.992188	-53.427910
3042.968750	-52.852715
3043.945312	-53.967056
3044.921875	-54.589455
3045.898438	-53.578552
3046.875000	-53.141411
3047.851562	-53.377869
3048.828125	-54.210766
3049.804688	-52.706539
3050.781250	-53.504787
3051.757812	-53.256187
3052.734375	-53.752159
3053.710938	-53.503113
3054.687500	-53.096848
3055.664062	-54.321190
3056.640625	-52.438667
3057.617188	-53.188789
3058.593750	-52.480324
3059.570312	-53.538692
3060.546875	-53.071449
3061.523438	-52.350243
3062.500000	-52.721889
3063.476562	-53.129761
3064.453125	-52.027981
3065.429688	-52.610825
3066.406250	-53.309132
3067.382812	-52.256683
3068.359375	-52.620625
3069.335938	-52.941879
3070.312500	-53.392006
3071.289062	-51.862148
3072.265625	-51.113968
3073.242188	-52.139679
3074.218750	-52.237305
3075.195312	-52.149868
3076.171875	-50.806419
3077.148438	-51.310459
3078.125000	-51.893288
3079.101562	-51.733170
3080.078125	-50.488014
3081.054688	-51.518227
3082.031250	-51.742199
3083.007812	-49.864857
3083.984375	-52.626961
3084.960938	-51.802399
3085.937500	-51.180874
3086.914062	-51.081558
3087.890625	-52.196190
3088.867188	-51.468639
3089.843750	-50.511742
3090.820312	-51.455330
3091.796875	-49.760254
3092.773438	-50.756302
3093.750000	-51.502232
3094.726562	-50.024429
3095.703125	-50.138241
3096.679688	-49.761539
3097.656250	-50.226368
3098.632812	-48.969795
3099.609375	-49.396820
3100.585938	-48.957661
3101.562500	-48.586948
3102.539062	-48.390656
3103.515625	-48.707870
3104.492188	-49.143738
3105.468750	-48.480392
3106.445312	-48.343231
3107.421875	-48.285069
3108.398438	-48.550350
3109.375000	-48.860626
3110.351562	-47.998894
3111.328125	-48.444565
3112.304688	-47.640697
3113.281250	-47.095333
3114.257812	-46.491169
3115.234375	-46.953022
3116.210938	-47.276508
3117.187500	-48.431843
3118.164062	-46.562271
3119.140625	-45.685360
3120.117188	-46.328491
3121.093750	-46.156860
3122.070312	-46.308876
3123.046875	-45.894089
3124.023438	-46.255371
3125.000000	-46.282532
3125.976562	-43.995625
3126.953125	-45.628616
3127.929688	-46.231590
3128.906250	-45.667534
3129.882812	-44.718258
3130.859375	-44.740852
3131.835938	-44.401680
3132.812500	-44.464237
3133.789062	-44.816124
3134.765625	-44.512005
3135.742188	-44.040009
3136.718750	-43.890064
3137.695312	-43.672478
3138.671875	-44.984550
3139.648438	-43.215172
3140.625000	-44.172180
3141.601562	-43.831738
3142.578125	-42.738571
3143.554688	-44.346344
3144.531250	-42.550453
3145.507812	-43.290771
3146.484375	-43.730030
3147.460938	-41.974606
3148.437500	-42.395733
3149.414062	-42.648701
3150.390625	-43.332817
3151.367188	-42.924850
3152.343750	-42.461208
3153.320312	-43.072357
3154.296875	-42.138538
3155.273438	-42.830364
3156.250000	-43.723061
3157.226562	-42.100307
3158.203125	-42.204178
3159.179688	-43.387917
3160.156250	-43.832417
3161.132812	-44.918968
3162.109375	-42.942436
3163.085938	-43.949123
3164.062500	-45.187859
3165.039062	-44.801060
3166.015625	-44.454933
3166.992188	-44.099735
3167.968750	-44.949051
3168.945312	-44.223850
3169.921875	-43.657261
3170.898438	-44.246193
3171.875000	-45.035057
3172.851562	-45.390915
3173.828125	-45.347576
3174.804688	-46.678272
3175.781250	-46.072380
3176.757812	-45.966400
3177.734375	-45.277908
3178.710938	-46.108601
3179.687500	-45.358860
3180.664062	-46.429443
3181.640625	-46.116413
3182.617188	-46.151337
3183.593750	-46.693130
3184.570312	-45.609287
3185.546875	-47.578892
3186.523438	-47.212990
3187.500000	-46.803131
3188.476562	-46.858238
3189.453125	-47.399364
