Frequency (Hz)	Level (dB)
1982.421875	-47.204617
1983.398438	-47.250042
1984.375000	-48.169415
1985.351562	-47.990238
1986.328125	-47.423306
1987.304688	-46.357010
1988.281250	-46.414589
1989.257812	-47.009155
1990.234375	-46.991737
1991.210938	-47.768814
1992.187500	-47.548187
1993.164062	-48.876934
1994.140625	-47.959034
1995.117188	-46.271275
1996.093750	-46.100292
1997.070312	-48.807343
1998.046875	-47.316654
1999.023438	-48.087151
2000.000000	-48.937809
2000.976562	-48.128918
2001.953125	-47.423962
2002.929688	-46.495338
2003.906250	-47.474617
2004.882812	-47.278316
2005.859375	-47.559273
2006.835938	-47.907204
2007.812500	-49.023396
2008.789062	-48.257381
2009.765625	-48.450905
2010.742188	-48.638432
2011.718750	-48.318127
2012.695312	-48.090916
2013.671875	-48.841324
2014.648438	-48.842926
2015.625000	-49.294346
2016.601562	-49.291988
2017.578125	-49.514320
2018.554688	-48.807468
2019.531250	-49.493618
2020.507812	-48.347492
2021.484375	-48.577835
2022.460938	-49.625065
2023.437500	-49.017143
2024.414062	-48.644024
2025.390625	-48.750271
2026.367188	-49.177269
2027.343750	-50.401253
2028.320312	-50.155758
2029.296875	-49.722713
2030.273438	-50.034485
2031.250000	-50.914078
2032.226562	-50.708405
2033.203125	-50.133369
2034.179688	-49.816746
2035.156250	-50.630989
2036.132812	-49.455299
2037.109375	-49.882412
2038.085938	-49.466133
2039.062500	-51.904064
2040.039062	-50.527943
2041.015625	-49.850163
2041.992188	-51.186188
2042.968750	-50.963451
2043.945312	-50.706833
2044.921875	-51.065582
2045.898438	-50.927002
2046.875000	-51.306934
2047.851562	-51.125340
2048.828125	-51.257107
2049.804688	-52.327492
2050.781250	-50.800495
2051.757812	-51.143497
2052.734375	-51.051342
2053.710938	-51.024471
2054.687500	-52.280952
2055.664062	-52.208416
2056.640625	-49.627853
2057.617188	-50.855511
2058.593750	-51.835144
2059.570312	-51.931789
2060.546875	-51.890400
2061.523438	-51.576965
2062.500000	-50.634789
2063.476562	-52.821632
2064.453125	-52.876575
2065.429688	-52.445889
2066.406250	-53.152519
2067.382812	-52.384914
2068.359375	-52.306389
2069.335938	-51.915230
2070.312500	-52.903084
2071.289062	-52.709229
2072.265625	-52.452003
2073.242188	-51.234806
2074.218750	-52.604298
2075.195312	-52.264164
2076.171875	-52.005161
2077.148438	-54.562347
2078.125000	-52.485928
2079.101562	-53.844463
2080.078125	-53.068169
2081.054688	-53.879543
2082.031250	-52.277718
2083.007812	-53.335640
2083.984375	-52.162727
2084.960938	-52.908367
2085.937500	-53.814106
2086.914062	-53.393696
2087.890625	-52.893631
2088.867188	-52.574272
2089.843750	-53.029961
2090.820312	-52.260277
2091.796875	-52.291779
2092.773438	-52.478939
2093.750000	-53.544769
2094.726562	-54.003464
2095.703125	-53.603794
2096.679688	-53.343384
2097.656250	-53.940216
2098.632812	-52.505226
2099.609375	-52.569077
2100.585938	-54.061874
2101.562500	-53.470608
2102.539062	-52.525436
2103.515625	-53.147938
2104.492188	-52.798141
2105.468750	-52.616859
2106.445312	-54.159977
2107.421875	-54.022095
2108.398438	-53.554379
2109.375000	-53.216213
2110.351562	-53.441132
2111.328125	-54.085522
2112.304688	-53.262363
2113.281250	-53.663799
2114.257812	-54.063911
2115.234375	-53.271896
2116.210938	-52.573761
2117.187500	-54.947781
2118.164062	-53.770039
2119.140625	-52.214615
2120.117188	-54.121777
2121.093750	-52.588482
2122.070312	-53.904797
2123.046875	-53.589050
2124.023438	-52.290619
2125.000000	-53.356236
2125.976562	-52.538132
2126.953125	-54.812778
2127.929688	-54.209686
2128.906250	-52.506008
2129.882812	-54.334679
2130.859375	-54.689323
2131.835938	-53.775181
2132.812500	-53.690876
2133.789062	-54.755096
2134.765625	-54.172527
2135.742188	-52.527794
2136.718750	-53.835583
2137.695312	-53.628510
2138.671875	-53.779343
2139.648438	-55.353638
2140.625000	-54.519176
2141.601562	-54.573044
2142.578125	-54.001270
2143.554688	-54.094719
2144.531250	-54.518795
2145.507812	-54.214611
2146.484375	-52.819023
2147.460938	-53.408333
2148.437500	-53.256630
2149.414062	-53.560734
2150.390625	-52.332615
2151.367188	-53.993797
2152.343750	-54.226807
2153.320312	-53.044861
2154.296875	-55.095364
2155.273438	-53.236973
2156.250000	-53.126743
2157.226562	-53.342201
2158.203125	-53.425117
2159.179688	-54.684788
2160.156250	-54.732864
2161.132812	-54.809341
2162.109375	-52.639275
2163.085938	-53.438320
2164.062500	-52.495888
2165.039062	-53.111111
2166.015625	-53.991547
2166.992188	-53.168068
2167.968750	-53.360680
2168.945312	-52.895882
2169.921875	-52.217430
2170.898438	-53.516022
2171.875000	-52.883171
2172.851562	-52.708565
2173.828125	-51.563335
2174.804688	-53.508678
2175.781250	-54.473801
2176.757812	-53.615986
2177.734375	-52.501896
2178.710938	-54.430317
2179.687500	-53.635700
2180.664062	-54.832748
2181.640625	-53.294472
2182.617188	-53.073277
2183.593750	-52.424553
2184.570312	-52.393623
2185.546875	-52.754581
2186.523438	-53.443832
2187.500000	-53.853592
2188.476562	-52.156597
2189.453125	-51.698109
2190.429688	-54.085686
2191.406250	-53.548466
2192.382812	-52.837917
2193.359375	-52.122009
2194.335938	-53.620655
2195.312500	-53.361366
2196.289062	-52.261330
2197.265625	-52.214680
2198.242188	-52.012012
2199.218750	-51.243500
2200.195312	-52.671474
2201.171875	-51.710224
2202.148438	-52.368660
2203.125000	-52.504837
2204.101562	-51.902344
2205.078125	-51.771507
2206.054688	-52.002800
2207.031250	-52.965717
2208.007812	-52.602909
2208.984375	-51.543690
2209.960938	-51.400326
2210.937500	-51.983109
2211.914062	-52.121365
2212.890625	-51.526543
2213.867188	-51.284782
2214.843750	-51.844971
2215.820312	-51.240677
2216.796875	-51.033939
2217.773438	-51.193623
2218.750000	-51.083557
2219.726562	-50.921154
2220.703125	-51.009544
2221.679688	-51.745251
2222.656250	-50.577229
2223.632812	-50.165268
2224.609375	-51.629898
2225.585938	-51.939766
2226.562500	-50.110558
2227.539062	-50.966751
2228.515625	-50.862679
2229.492188	-50.604198
2230.468750	-50.828468
2231.445312	-52.040283
2232.421875	-51.127693
2233.398438	-50.262367
2234.375000	-51.217709
2235.351562	-51.197716
2236.328125	-51.551945
2237.304688	-50.049866
2238.281250	-50.179848
2239.257812	-50.417969
2240.234375	-50.797348
2241.210938	-50.570629
2242.187500	-51.446095
2243.164062	-49.739014
2244.140625	-50.581917
2245.117188	-50.861103
2246.093750	-51.037514
2247.070312	-49.618782
2248.046875	-50.891430
2249.023438	-50.587879
2250.000000	-49.761280
2250.976562	-48.898571
2251.953125	-49.667362
2252.929688	-51.210049
2253.906250	-49.868401
2254.882812	-50.966537
2255.859375	-49.456810
2256.835938	-49.745193
2257.812500	-50.740688
2258.789062	-50.869675
2259.765625	-49.964146
2260.742188	-50.684040
2261.718750	-49.382477
2262.695312	-50.012615
2263.671875	-50.306976
2264.648438	-49.217197
2265.625000	-48.733295
2266.601562	-49.930420
2267.578125	-49.058079
2268.554688	-49.548988
2269.531250	-48.737816
2270.507812	-49.411789
2271.484375	-49.852905
2272.460938	-48.911053
2273.437500	-49.485600
2274.414062	-49.480782
2275.390625	-49.773922
2276.367188	-49.501720
2277.343750	-49.891933
2278.320312	-48.878204
2279.296875	-48.465912
2280.273438	-49.453033
2281.250000	-50.503025
2282.226562	-50.236393
2283.203125	-49.180084
2284.179688	-48.961758
2285.156250	-51.424007
2286.132812	-48.745461
2287.109375	-49.131279
2288.085938	-48.872406
2289.062500	-49.027199
2290.039062	-49.312160
2291.015625	-49.118141
2291.992188	-47.814011
2292.968750	-48.348255
2293.945312	-48.624607
2294.921875	-49.514339
2295.898438	-49.301353
2296.875000	-49.368469
2297.851562	-47.983688
2298.828125	-49.824844
2299.804688	-48.904671
2300.781250	-48.666134
2301.757812	-48.294750
2302.734375	-48.151726
2303.710938	-48.567245
2304.687500	-47.928413
2305.664062	-49.900299
2306.640625	-49.371506
2307.617188	-48.994217
2308.593750	-48.550095
2309.570312	-48.827744
2310.546875	-47.344395
2311.523438	-49.150944
2312.500000	-48.611530
2313.476562	-49.188522
2314.453125	-48.949684
2315.429688	-48.796867
2316.406250	-48.183449
2317.382812	-49.823940
2318.359375	-50.719078
2319.335938	-49.032700
2320.312500	-49.085747
2321.289062	-48.937462
2322.265625	-48.595360
2323.242188	-49.502880
2324.218750	-48.766861
2325.195312	-50.062340
2326.171875	-49.442276
2327.148438	-48.914497
2328.125000	-48.033665
2329.101562	-49.883072
2330.078125	-48.940163
2331.054688	-48.399124
2332.031250	-48.768913
2333.007812	-50.248066
2333.984375	-49.603916
2334.960938	-50.399872
2335.937500	-50.132317
2336.914062	-51.095913
2337.890625	-50.613419
2338.867188	-49.444576
2339.843750	-49.273514
2340.820312	-50.089054
2341.796875	-50.400555
2342.773438	-50.486588
2343.750000	-50.710316
2344.726562	-49.747612
2345.703125	-50.235806
2346.679688	-49.059948
2347.656250	-50.461617
2348.632812	-51.986904
2349.609375	-51.448139
2350.585938	-51.529613
2351.562500	-50.129765
2352.539062	-50.038692
2353.515625	-51.785980
2354.492188	-50.460934
2355.468750	-51.258259
2356.445312	-51.181206
2357.421875	-50.718445
2358.398438	-51.492401
2359.375000	-51.874729
2360.351562	-51.792847
2361.328125	-51.671688
2362.304688	-51.806004
2363.281250	-51.640713
2364.257812	-51.638172
2365.234375	-50.962624
2366.210938	-52.271748
2367.187500	-51.671257
2368.164062	-51.329746
2369.140625	-52.394699
2370.117188	-51.609985
2371.093750	-51.324570
2372.070312	-52.441650
2373.046875	-52.692867
2374.023438	-51.688961
2375.000000	-52.148869
2375.976562	-51.936775
2376.953125	-53.231972
2377.929688	-52.652351
2378.906250	-52.120590
2379.882812	-53.756443
2380.859375	-52.438507
2381.835938	-53.250843
2382.812500	-52.543312
2383.789062	-53.078674
2384.765625	-52.738571
2385.742188	-52.779125
2386.718750	-52.111324
2387.695312	-53.162964
2388.671875	-54.140152
2389.648438	-52.917957
2390.625000	-53.607822
2391.601562	-52.248463
2392.578125	-52.060883
2393.554688	-51.884071
2394.531250	-52.743649
2395.507812	-53.166435
2396.484375	-52.679646
2397.460938	-51.786930
2398.437500	-52.394428
2399.414062	-53.613766
2400.390625	-53.051411
2401.367188	-52.698399
2402.343750	-53.060364
2403.320312	-52.473000
2404.296875	-52.098621
2405.273438	-53.465549
2406.250000	-53.834576
2407.226562	-52.273914
2408.203125	-54.183594
2409.179688	-54.559547
2410.156250	-54.132977
2411.132812	-53.162239
2412.109375	-52.493881
2413.085938	-53.449558
2414.062500	-52.229500
2415.039062	-52.744045
2416.015625	-52.150005
2416.992188	-52.905102
2417.968750	-53.023014
2418.945312	-52.710915
2419.921875	-53.420700
2420.898438	-52.425110
2421.875000	-53.265045
2422.851562	-54.283852
2423.828125	-54.047802
2424.804688	-52.811600
2425.781250	-52.676788
2426.757812	-54.722305
2427.734375	-53.123581
2428.710938	-54.487926
2429.687500	-52.814133
2430.664062	-52.875767
2431.640625	-53.147022
2432.617188	-53.384602
2433.593750	-53.794891
2434.570312	-53.953381
2435.546875	-54.327454
2436.523438	-53.738522
2437.500000	-54.809898
2438.476562	-53.584934
2439.453125	-53.058979
2440.429688	-55.444553
2441.406250	-53.740082
2442.382812	-54.350925
2443.359375	-54.337326
2444.335938	-53.747131
2445.312500	-54.128841
2446.289062	-54.294201
2447.265625	-53.722023
2448.242188	-53.608414
2449.218750	-53.998363
2450.195312	-53.547840
2451.171875	-52.938400
2452.148438	-52.505024
2453.125000	-52.731728
2454.101562	-53.597672
2455.078125	-53.499199
2456.054688	-54.337173
2457.031250	-52.764111
2458.007812	-52.778278
2458.984375	-54.756634
2459.960938	-53.293060
2460.937500	-53.747520
2461.914062	-52.916618
2462.890625	-53.042427
2463.867188	-52.541592
2464.843750	-52.285927
2465.820312	-53.807804
2466.796875	-52.639874
2467.773438	-54.393604
2468.750000	-54.030384
2469.726562	-54.312534
2470.703125	-53.652870
2471.679688	-54.018402
2472.656250	-54.490871
2473.632812	-51.939243
2474.609375	-54.371952
2475.585938	-54.143127
2476.562500	-52.565727
2477.539062	-54.419792
2478.515625	-53.506207
2479.492188	-53.227360
2480.468750	-53.190788
2481.445312	-53.650051
2482.421875	-53.135880
2483.398438	-53.315105
2484.375000	-53.590137
2485.351562	-53.200851
2486.328125	-52.110828
2487.304688	-52.140575
2488.281250	-53.426643
2489.257812	-52.347713
2490.234375	-52.178604
2491.210938	-53.121952
2492.187500	-53.289841
2493.164062	-52.943382
2494.140625	-51.838295
2495.117188	-53.160244
2496.093750	-52.813526
2497.070312	-52.040878
2498.046875	-52.643658
2499.023438	-52.829185
2500.000000	-53.221348
2500.976562	-51.778618
2501.953125	-52.802429
2502.929688	-52.622417
2503.906250	-52.784416
2504.882812	-52.130421
2505.859375	-53.156219
2506.835938	-52.669113
2507.812500	-52.176228
2508.789062	-53.234280
2509.765625	-52.938484
2510.742188	-53.067204
2511.718750	-52.306000
2512.695312	-51.018681
2513.671875	-52.575344
2514.648438	-52.613117
2515.625000	-52.151405
2516.601562	-51.860062
2517.578125	-51.514172
2518.554688	-51.355255
2519.531250	-52.541622
2520.507812	-52.040771
2521.484375	-52.634739
2522.460938	-52.028080
2523.437500	-52.133377
2524.414062	-51.409115
2525.390625	-51.630226
2526.367188	-51.368660
2527.343750	-51.677628
2528.320312	-50.589703
2529.296875	-50.477173
2530.273438	-51.766705
2531.250000	-51.334354
2532.226562	-50.285542
2533.203125	-51.008583
2534.179688	-52.614990
2535.156250	-52.620388
2536.132812	-51.309624
2537.109375	-51.867016
2538.085938	-50.333958
2539.062500	-50.536945
2540.039062	-52.250481
2541.015625	-49.919323
2541.992188	-51.240772
2542.968750	-50.050083
2543.945312	-49.916122
2544.921875	-51.598225
2545.898438	-51.169651
2546.875000	-49.928635
2547.851562	-50.287910
2548.828125	-50.179916
2549.804688	-49.052597
2550.781250	-48.825924
2551.757812	-49.825150
2552.734375	-49.903000
2553.710938	-48.220863
2554.687500	-50.000488
2555.664062	-52.090233
2556.640625	-49.798138
2557.617188	-49.530567
2558.593750	-48.792419
2559.570312	-49.873199
2560.546875	-49.262218
2561.523438	-50.362537
2562.500000	-50.820263
2563.476562	-49.516140
2564.453125	-47.771378
2565.429688	-49.227146
2566.406250	-50.236721
2567.382812	-48.864353
2568.359375	-49.029438
2569.335938	-48.727619
2570.312500	-48.754135
2571.289062	-48.206196
2572.265625	-48.933880
2573.242188	-49.279503
2574.218750	-48.525249
2575.195312	-48.757507
2576.171875	-48.022511
2577.148438	-47.883202
2578.125000	-47.043125
2579.101562	-48.460876
2580.078125	-47.656460
2581.054688	-47.965172
2582.031250	-48.474941
2583.007812	-48.587330
2583.984375	-48.485069
2584.960938	-47.910118
2585.937500	-49.339451
2586.914062	-48.213650
2587.890625	-46.884815
2588.867188	-48.273113
2589.843750	-48.668308
2590.820312	-47.751560
2591.796875	-46.578999
2592.773438	-48.546280
2593.750000	-46.857967
2594.726562	-49.188709
2595.703125	-48.747242
2596.679688	-47.733841
2597.656250	-46.562218
2598.632812	-46.381199
2599.609375	-47.744576
2600.585938	-47.533203
2601.562500	-48.506378
2602.539062	-48.124199
2603.515625	-47.233639
2604.492188	-49.260212
2605.468750	-48.313824
2606.445312	-46.372135
2607.421875	-48.265099
2608.398438	-45.965347
2609.375000	-47.225494
2610.351562	-47.437012
2611.328125	-48.425800
2612.304688	-48.550838
2613.281250	-46.961147
2614.257812	-48.351597
2615.234375	-47.966122
2616.210938	-47.831387
2617.187500	-49.299286
2618.164062	-47.665813
2619.140625	-47.336094
2620.117188	-48.027836
2621.093750	-47.532284
2622.070312	-49.450737
2623.046875	-49.221439
2624.023438	-48.731911
2625.000000	-48.763607
2625.976562	-48.321754
2626.953125	-49.213421
2627.929688	-48.227100
2628.906250	-48.751591
2629.882812	-48.747681
2630.859375	-47.323917
2631.835938	-48.240330
2632.812500	-48.493694
2633.789062	-49.156937
2634.765625	-50.216801
2635.742188	-49.569233
2636.718750	-49.460751
2637.695312	-50.278278
2638.671875	-49.911057
2639.648438	-48.695377
2640.625000	-49.788387
2641.601562	-48.961472
2642.578125	-49.533295
2643.554688	-49.090096
2644.531250	-48.226498
2645.507812	-48.999180
2646.484375	-50.443699
2647.460938	-48.518475
2648.437500	-49.598274
2649.414062	-49.571346
2650.390625	-49.040340
2651.367188	-50.203484
2652.343750	-49.148083
2653.320312	-51.368195
2654.296875	-51.223026
2655.273438	-49.901028
2656.250000	-48.786346
2657.226562	-50.025570
2658.203125	-49.744881
2659.179688	-50.199177
2660.156250	-50.450821
2661.132812	-50.786102
2662.109375	-51.289627
2663.085938	-51.714226
2664.062500	-52.757904
2665.039062	-50.285515
2666.015625	-51.691868
2666.992188	-51.607399
2667.968750	-49.971737
2668.945312	-50.520588
2669.921875	-51.478859
2670.898438	-51.702003
2671.875000	-50.680363
2672.851562	-51.125805
2673.828125	-52.653454
2674.804688	-51.407406
2675.781250	-52.066414
2676.757812	-52.714748
2677.734375	-52.681667
2678.710938	-51.526302
2679.687500	-52.110210
2680.664062	-51.675976
2681.640625	-51.992229
2682.617188	-52.526901
2683.593750	-52.021908
2684.570312	-52.962212
2685.546875	-54.040783
2686.523438	-53.638138
2687.500000	-51.449051
2688.476562	-52.777229
2689.453125	-52.677837
2690.429688	-53.506599
2691.406250	-53.121670
2692.382812	-52.720581
2693.359375	-52.445480
2694.335938	-53.824062
2695.312500	-52.744202
2696.289062	-52.667423
2697.265625	-52.215328
2698.242188	-52.051529
2699.218750	-52.602455
2700.195312	-53.234425
2701.171875	-52.830566
2702.148438	-53.032181
2703.125000	-51.711597
2704.101562	-53.451363
2705.078125	-53.291016
2706.054688	-51.938549
2707.031250	-53.388405
2708.007812	-52.546654
2708.984375	-51.569546
2709.960938	-53.069565
2710.937500	-52.692032
2711.914062	-53.798325
2712.890625	-53.441715
2713.867188	-53.549049
2714.843750	-53.707928
2715.820312	-52.770657
2716.796875	-52.500294
2717.773438	-53.513386
2718.750000	-53.348331
2719.726562	-53.745171
2720.703125	-52.755550
2721.679688	-53.462059
2722.656250	-52.598732
2723.632812	-55.365810
2724.609375	-52.707405
2725.585938	-53.578476
2726.562500	-52.759430
2727.539062	-52.783855
2728.515625	-53.263855
2729.492188	-53.160614
2730.468750	-53.098034
2731.445312	-53.882782
2732.421875	-54.810051
2733.398438	-54.460526
2734.375000	-53.074841
2735.351562	-53.329620
2736.328125	-53.689747
2737.304688	-53.815651
2738.281250	-52.922623
2739.257812	-53.301846
2740.234375	-53.627071
2741.210938	-54.246700
2742.187500	-55.142933
2743.164062	-53.642490
2744.140625	-53.856934
2745.117188	-52.263119
2746.093750	-53.514679
2747.070312	-54.291733
2748.046875	-53.913589
2749.023438	-53.207882
2750.000000	-53.125023
2750.976562	-54.341930
2751.953125	-53.086407
2752.929688	-52.626915
2753.906250	-54.026085
2754.882812	-52.739391
2755.859375	-54.344837
2756.835938	-53.689510
2757.812500	-53.016659
2758.789062	-51.789673
2759.765625	-53.241974
2760.742188	-52.691227
2761.718750	-52.324032
2762.695312	-52.548897
2763.671875	-52.833042
2764.648438	-53.880028
2765.625000	-52.705906
2766.601562	-53.579212
2767.578125	-51.909798
2768.554688	-53.321293
2769.531250	-53.340862
2770.507812	-52.502335
2771.484375	-51.819309
2772.460938	-53.700771
2773.437500	-54.380119
2774.414062	-52.884941
2775.390625	-52.460781
2776.367188	-52.620472
2777.343750	-52.794205
2778.320312	-52.766655
2779.296875	-53.231503
2780.273438	-54.263748
2781.250000	-53.797626
2782.226562	-52.632290
2783.203125	-53.816887
2784.179688	-53.235466
2785.156250	-53.186073
2786.132812	-52.930908
2787.109375	-53.676659
2788.085938	-52.865601
2789.062500	-54.851486
2790.039062	-52.649818
2791.015625	-52.470570
2791.992188	-52.913715
2792.968750	-52.861660
2793.945312	-52.067001
2794.921875	-52.076767
2795.898438	-51.918068
2796.875000	-53.085659
2797.851562	-52.366791
2798.828125	-52.649475
2799.804688	-52.266148
2800.781250	-52.288036
2801.757812	-52.255737
2802.734375	-51.791149
2803.710938	-52.706833
2804.687500	-53.060871
2805.664062	-52.145603
2806.640625	-50.812016
2807.617188	-50.727406
2808.593750	-51.743549
2809.570312	-52.038219
2810.546875	-52.690372
2811.523438	-52.240257
2812.500000	-51.990654
2813.476562	-51.538246
2814.453125	-51.392471
2815.429688	-50.911594
2816.406250	-50.963989
2817.382812	-51.020329
2818.359375	-50.392685
2819.335938	-49.673515
2820.312500	-49.511211
2821.289062	-50.721958
2822.265625	-50.392311
2823.242188	-49.333771
2824.218750	-49.618561
2825.195312	-50.601288
2826.171875	-50.224350
2827.148438	-51.104435
2828.125000	-49.992355
2829.101562	-49.611595
2830.078125	-50.813297
2831.054688	-48.715031
2832.031250	-48.721203
2833.007812	-49.128178
2833.984375	-49.208878
2834.960938	-50.157059
2835.937500	-49.264084
2836.914062	-49.026516
2837.890625	-49.722679
2838.867188	-50.175438
2839.843750	-49.002892
2840.820312	-48.673412
2841.796875	-47.642025
2842.773438	-48.799953
2843.750000	-48.661175
2844.726562	-48.880894
2845.703125	-48.098320
2846.679688	-47.413567
2847.656250	-48.521839
2848.632812	-48.010876
2849.609375	-47.593941
2850.585938	-47.084408
2851.562500	-48.313919
2852.539062	-47.785603
2853.515625	-47.491291
2854.492188	-48.269844
2855.468750	-46.412720
2856.445312	-46.448219
2857.421875	-48.308861
2858.398438	-46.964500
2859.375000	-47.777451
2860.351562	-47.655281
2861.328125	-46.308399
2862.304688	-47.183792
2863.281250	-46.977837
2864.257812	-45.259068
2865.234375	-45.597969
2866.210938	-46.750439
2867.187500	-46.519344
2868.164062	-44.957386
2869.140625	-45.493919
2870.117188	-45.676456
2871.093750	-45.255878
2872.070312	-46.006042
2873.046875	-45.053421
2874.023438	-45.402271
2875.000000	-45.701492
2875.976562	-45.725929
2876.953125	-45.968822
2877.929688	-45.469803
2878.906250	-44.034187
2879.882812	-45.946251
2880.859375	-44.969456
2881.835938	-44.568367
2882.812500	-44.332069
2883.789062	-44.889252
2884.765625	-45.465530
2885.742188	-45.170307
2886.718750	-44.635414
2887.695312	-44.361614
2888.671875	-44.892475
2889.648438	-45.117020
2890.625000	-45.392876
2891.601562	-46.293262
2892.578125	-45.718651
2893.554688	-45.043186
2894.531250	-44.776077
2895.507812	-45.683613
2896.484375	-45.833977
2897.460938	-45.801743
2898.437500	-45.020496
2899.414062	-44.445873
2900.390625	-44.533825
2901.367188	-45.306564
2902.343750	-45.654224
2903.320312	-45.522617
2904.296875	-46.742752
2905.273438	-46.845802
2906.250000	-45.949444
2907.226562	-45.728230
2908.203125	-45.602222
2909.179688	-46.561821
2910.156250	-48.848057
2911.132812	-47.105373
2912.109375	-45.988216
2913.085938	-47.458088
2914.062500	-47.351292
2915.039062	-47.913624
2916.015625	-48.185898
2916.992188	-47.766212
2917.968750	-46.669525
2918.945312	-47.554207
2919.921875	-47.543030
2920.898438	-47.043697
2921.875000	-47.304924
2922.851562	-49.174057
2923.828125	-48.820278
2924.804688	-48.122120
2925.781250	-47.282173
2926.757812	-47.825375
2927.734375	-48.489334
2928.710938	-49.294319
2929.687500	-48.920399
2930.664062	-48.652805
2931.640625	-50.570091
2932.617188	-49.871304
2933.593750	-49.670654
2934.570312	-48.634235
2935.546875	-49.927452
2936.523438	-49.245834
2937.500000	-48.549843
2938.476562	-50.027874
2939.453125	-48.493828
2940.429688	-49.555908
2941.406250	-49.056175
2942.382812	-49.661007
2943.359375	-49.055431
2944.335938	-49.327084
2945.312500	-49.917870
2946.289062	-49.230541
2947.265625	-50.162567
2948.242188	-50.960945
2949.218750	-50.288799
2950.195312	-50.641521
2951.171875	-49.803036
2952.148438	-50.723118
2953.125000	-50.242878
2954.101562	-49.601944
2955.078125	-51.230534
2956.054688	-50.551601
2957.031250	-51.064770
2958.007812	-51.130928
2958.984375	-51.063244
2959.960938	-51.946590
2960.937500	-50.058212
2961.914062	-50.890160
2962.890625	-51.675697
2963.867188	-51.148155
2964.843750	-51.077240
2965.820312	-51.297512
2966.796875	-51.658409
2967.773438	-51.988708
2968.750000	-51.609417
2969.726562	-52.419704
2970.703125	-52.991447
2971.679688	-52.005825
2972.656250	-52.150253
2973.632812	-52.721096
2974.609375	-53.131222
2975.585938	-51.532166
2976.562500	-51.314793
2977.539062	-52.269650
2978.515625	-52.124443
2979.492188	-51.663414
2980.468750	-53.619781
2981.445312	-51.505501
2982.421875	-52.286987
2983.398438	-52.243004
2984.375000	-52.909218
2985.351562	-53.604507
2986.328125	-52.972313
2987.304688	-53.034103
2988.281250	-52.090237
2989.257812	-53.330265
2990.234375	-53.919868
2991.210938	-53.074654
2992.187500	-51.826801
2993.164062	-52.334312
2994.140625	-52.994427
2995.117188	-53.397999
2996.093750	-54.188080
2997.070312	-52.909584
2998.046875	-54.096867
2999.023438	-53.858952
3000.000000	-52.934628
3000.976562	-52.533600
3001.953125	-53.253616
3002.929688	-54.076523
3003.906250	-52.907967
3004.882812	-53.819214
3005.859375	-52.854752
3006.835938	-51.329376
3007.812500	-54.125713
3008.789062	-53.091022
3009.765625	-53.222168
3010.742188	-52.891922
3011.718750	-52.554459
3012.695312	-53.519325
3013.671875	-53.460339
3014.648438	-53.749477
3015.625000	-54.182701
3016.601562	-53.897057
3017.578125	-53.039818
3018.554688	-53.165333
3019.531250	-52.998791
3020.507812	-54.218613
3021.484375	-54.493298
3022.460938	-53.504303
3023.437500	-53.988022
3024.414062	-52.937222
3025.390625	-54.597431
3026.367188	-53.243687
3027.343750	-53.915436
3028.320312	-52.759735
3029.296875	-53.805882
3030.273438	-53.322746
3031.250000	-53.757671
3032.226562	-54.080246
3033.203125	-54.449471
3034.179688	-53.942757
3035.156250	-53.051628
3036.132812	-53.673969
3037.109375	-52.827690
3038.085938	-53.611507
3039.062500	-53.546936
3040.039062	-52.835167
3041.015625	-52.882008
3041.992188	-53.283047
3042.968750	-52.633625
3043.945312	-53.728958
3044.921875	-54.318512
3045.898438	-53.375523
3046.875000	-53.096283
3047.851562	-53.275326
3048.828125	-54.106400
3049.804688	-52.707668
3050.781250	-53.378693
3051.757812	-53.277218
3052.734375	-53.895264
3053.710938	-53.529118
3054.687500	-53.346409
3055.664062	-54.370182
3056.640625	-52.416309
3057.617188	-53.178852
3058.593750	-52.489876
3059.570312	-53.568443
3060.546875	-53.047318
3061.523438	-52.358757
3062.500000	-52.775658
3063.476562	-53.303730
3064.453125	-52.202637
3065.429688	-53.201057
3066.406250	-53.932915
3067.382812	-52.616020
3068.359375	-52.868202
3069.335938	-53.087070
3070.312500	-53.589500
3071.289062	-52.037670
3072.265625	-51.375587
3073.242188	-52.447037
3074.218750	-53.030270
3075.195312	-52.760750
3076.171875	-51.257065
3077.148438	-51.592159
3078.125000	-52.246567
3079.101562	-52.211086
3080.078125	-50.993256
3081.054688	-52.023872
3082.031250	-52.153778
3083.007812	-50.383720
3083.984375	-53.124084
3084.960938	-52.335903
3085.937500	-51.740986
3086.914062	-51.654205
3087.890625	-53.042450
3088.867188	-52.144554
3089.843750	-51.154991
3090.820312	-52.272194
3091.796875	-50.578598
3092.773438	-51.474487
3093.750000	-52.209900
3094.726562	-50.884243
3095.703125	-50.979912
3096.679688	-50.553139
3097.656250	-51.126091
3098.632812	-49.948280
3099.609375	-50.386631
3100.585938	-49.860596
3101.562500	-49.719730
3102.539062	-49.516205
3103.515625	-49.893105
3104.492188	-50.432583
3105.468750	-49.616600
3106.445312	-49.625145
3107.421875	-49.637131
3108.398438	-49.759125
3109.375000	-50.145679
3110.351562	-49.378914
3111.328125	-49.759823
3112.304688	-49.079670
3113.281250	-48.695042
3114.257812	-47.989082
3115.234375	-48.535816
3116.210938	-48.828983
3117.187500	-50.126064
3118.164062	-48.270771
3119.140625	-47.297688
