Frequency (Hz)	Level (dB)
591.796875	-73.901230
592.773438	-73.251259
593.750000	-73.277672
594.726562	-73.548058
595.703125	-74.310936
596.679688	-73.229912
597.656250	-73.081421
598.632812	-73.643219
599.609375	-72.534744
600.585938	-73.544899
601.562500	-72.958084
602.539062	-72.891304
603.515625	-73.474709
604.492188	-73.725922
605.468750	-73.147667
606.445312	-73.059578
607.421875	-71.838989
608.398438	-74.090874
609.375000	-72.867477
610.351562	-71.867584
611.328125	-73.340469
612.304688	-72.550720
613.281250	-73.637764
614.257812	-72.351875
615.234375	-72.175972
616.210938	-72.220589
617.187500	-72.141243
618.164062	-71.947586
619.140625	-72.866547
620.117188	-71.992920
621.093750	-71.915710
622.070312	-71.692848
623.046875	-72.159218
624.023438	-72.077507
625.000000	-71.152153
625.976562	-71.725281
626.953125	-71.662697
627.929688	-71.742783
628.906250	-72.583389
629.882812	-71.960526
630.859375	-71.659485
631.835938	-71.997467
632.812500	-70.995934
633.789062	-70.807518
634.765625	-72.349953
635.742188	-70.698921
636.718750	-70.735138
637.695312	-71.424965
638.671875	-70.394386
639.648438	-70.838707
640.625000	-71.122742
641.601562	-71.410751
642.578125	-70.288483
643.554688	-70.203079
644.531250	-70.067390
645.507812	-69.544151
646.484375	-71.234108
647.460938	-71.363388
648.437500	-69.732430
649.414062	-70.143059
650.390625	-70.560570
651.367188	-69.477318
652.343750	-68.902748
653.320312	-70.145172
654.296875	-69.857292
655.273438	-69.852875
656.250000	-70.489120
657.226562	-70.807915
658.203125	-69.629234
659.179688	-70.557922
660.156250	-70.139336
661.132812	-70.429443
662.109375	-70.067253
663.085938	-68.755623
664.062500	-68.949532
665.039062	-68.525742
666.015625	-69.099594
666.992188	-70.361038
667.968750	-70.186020
668.945312	-69.531395
669.921875	-69.725838
670.898438	-69.128815
671.875000	-68.652031
672.851562	-68.217300
673.828125	-69.408348
674.804688	-69.501083
675.781250	-70.305367
676.757812	-68.301399
677.734375	-69.017883
678.710938	-69.149940
679.687500	-69.467865
680.664062	-67.444344
681.640625	-67.215004
682.617188	-67.537086
683.593750	-67.292435
